TicketID,Date,AgentID,Priority,Category,Channel,ResolutionMinutes,Status,SLA_Met,Escalated,FCR,CSAT,Revenue,Profit
2591,2024-07-30,1011,Medium,Technical Issue,Phone,95,Open,True,True,True,4,115.76,46.0
2592,2025-05-24,1021,Low,General Inquiry,Email,36,Closed,True,False,True,5,29.17,19.84
2593,2024-07-28,1016,Medium,Technical Issue,Social Media,122,Closed,True,True,False,3,288.21,121.73
2594,2024-10-27,1013,Critical,Bug Report,Email,247,In Progress,False,True,False,3,265.66,117.7
2595,2025-04-05,1014,Critical,Feature Request,Web Portal,221,Open,False,False,False,4,889.26,469.23
2596,2025-02-26,1006,Medium,Account Access,Phone,85,Resolved,True,False,True,5,44.16,28.54
2597,2024-09-25,1012,Medium,Technical Issue,Social Media,57,Resolved,True,True,True,4,304.73,140.39
2598,2024-10-16,1021,Medium,Technical Issue,Phone,69,Open,True,True,False,3,242.52,123.88
2599,2025-03-20,1003,Medium,General Inquiry,Email,77,Closed,True,False,True,5,72.27,48.83
2600,2025-02-25,1014,Low,Feature Request,Web Portal,57,Open,True,False,True,5,740.97,383.96
2601,2025-06-05,1005,High,General Inquiry,Chat,160,Closed,True,False,True,5,79.24,36.29
2602,2024-12-09,1011,Low,Account Access,Email,66,Open,True,False,True,4,127.42,73.09
2603,2025-04-26,1015,High,Feature Request,Phone,72,Closed,False,True,True,4,343.38,160.29
2604,2024-12-16,1015,Medium,Account Access,Web Portal,67,Closed,True,False,True,5,93.59,54.02
2605,2024-07-15,1014,High,Technical Issue,Social Media,196,Resolved,True,True,False,3,285.26,149.67
2606,2024-08-23,1021,Low,Technical Issue,Web Portal,41,Closed,True,False,True,5,383.63,261.42
2607,2025-01-14,1001,Critical,Technical Issue,Phone,259,Closed,False,False,False,3,340.14,185.26
2608,2024-11-15,1002,Critical,Account Access,Social Media,186,Resolved,True,True,False,4,106.05,55.92
2609,2025-04-06,1010,Low,Technical Issue,Phone,41,Resolved,True,False,True,5,194.81,114.88
2610,2025-06-30,1014,Medium,Bug Report,Email,84,In Progress,True,False,True,4,171.23,81.52
2611,2025-03-09,1008,Medium,Billing,Phone,129,Resolved,True,False,True,4,167.31,116.83
2612,2024-08-27,1008,Medium,Bug Report,Email,132,In Progress,False,True,False,3,208.46,89.02
2613,2024-08-29,1017,Low,Account Access,Email,30,Resolved,True,False,True,5,80.54,52.17
2614,2024-07-12,1020,Medium,Technical Issue,Chat,53,Open,True,False,True,4,213.64,135.29
2615,2024-12-01,1010,High,Account Access,Email,136,Closed,True,False,False,4,126.45,67.53
2616,2025-01-09,1012,Critical,Technical Issue,Email,155,Open,True,False,False,4,133.3,87.06
2617,2024-09-29,1006,Medium,Technical Issue,Email,97,In Progress,True,False,True,4,182.3,126.99
2618,2025-02-16,1022,Medium,Billing,Email,80,Open,True,False,True,5,342.86,189.25
2619,2024-12-20,1021,Low,Technical Issue,Phone,50,Open,True,False,True,5,198.65,136.75
2620,2024-11-08,1013,Medium,Billing,Phone,116,Resolved,True,False,True,5,592.39,276.43
2621,2024-08-15,1016,Low,Technical Issue,Phone,70,Closed,True,False,True,4,317.79,185.53
2622,2024-11-20,1020,Low,Technical Issue,Chat,48,Resolved,True,False,True,5,128.13,77.37
2623,2024-07-11,1016,High,General Inquiry,Phone,180,Closed,True,False,True,4,71.99,40.75
2624,2024-07-08,1003,Medium,Billing,Phone,80,In Progress,True,False,True,4,181.03,102.57
2625,2025-05-29,1022,Medium,Feature Request,Email,49,In Progress,True,False,True,5,437.67,269.74
2626,2025-06-29,1003,Low,Technical Issue,Social Media,32,Resolved,True,True,True,4,94.48,49.4
2627,2024-10-13,1001,Low,General Inquiry,Email,46,Resolved,True,False,True,4,41.68,21.78
2628,2024-12-19,1008,High,General Inquiry,Social Media,257,Open,True,True,False,3,77.69,42.11
2629,2024-10-01,1002,Medium,Technical Issue,Email,73,Open,True,False,True,5,125.79,82.58
2630,2024-10-13,1008,High,Account Access,Chat,156,Closed,False,False,False,3,58.35,40.45
2631,2024-08-28,1002,Low,Feature Request,Email,39,Closed,True,False,True,5,811.59,412.55
2632,2024-12-30,1007,Medium,Feature Request,Chat,145,Closed,True,True,False,3,636.6,229.46
2633,2025-02-19,1022,Low,Account Access,Social Media,34,Resolved,True,False,True,4,177.58,99.76
2634,2025-01-17,1016,High,Feature Request,Web Portal,203,Closed,True,True,False,3,221.71,112.94
2635,2025-04-11,1021,High,Technical Issue,Email,138,Closed,True,True,False,3,196.46,90.87
2636,2024-12-20,1015,Critical,Bug Report,Phone,123,Closed,True,True,True,4,121.2,62.12
2637,2025-01-27,1011,Low,Account Access,Chat,44,Resolved,False,False,True,4,92.29,48.01
2638,2024-12-25,1009,Medium,General Inquiry,Phone,73,Resolved,True,False,False,4,80.54,54.81
2639,2024-07-17,1020,Medium,General Inquiry,Chat,60,Resolved,True,False,True,5,65.29,29.84
2640,2024-09-21,1019,High,Billing,Email,255,Pending Customer,True,False,True,4,581.14,343.92
2641,2024-11-17,1004,Low,Technical Issue,Chat,61,Resolved,True,False,True,5,282.0,136.58
2642,2025-02-20,1015,High,General Inquiry,Chat,69,Open,False,True,False,4,20.73,7.76
2643,2025-05-11,1005,Medium,Technical Issue,Chat,69,Open,False,False,True,4,168.55,87.96
2644,2024-07-27,1007,Medium,Feature Request,Email,137,Resolved,True,False,True,4,720.15,459.95
2645,2025-06-05,1021,Medium,Bug Report,Phone,78,Closed,True,False,True,4,263.06,140.09
2646,2025-02-03,1023,High,Feature Request,Web Portal,210,In Progress,True,False,True,4,349.9,214.75
2647,2025-05-07,1017,Medium,General Inquiry,Phone,54,Resolved,True,False,True,5,49.32,33.77
2648,2024-10-08,1008,Low,Billing,Chat,81,Resolved,False,True,True,3,453.76,222.44
2649,2024-11-04,1005,High,Bug Report,Phone,170,Resolved,True,True,False,3,234.68,140.54
2650,2025-01-04,1010,Low,General Inquiry,Email,54,Closed,True,False,True,4,24.21,15.5
2651,2025-01-17,1010,Medium,Billing,Web Portal,64,Closed,True,True,True,3,464.39,183.62
2652,2025-06-30,1018,High,Billing,Phone,121,Open,True,False,False,4,159.47,99.96
2653,2024-11-07,1014,Critical,General Inquiry,Phone,249,Resolved,False,True,False,3,49.03,24.22
2654,2024-09-16,1009,Low,Technical Issue,Email,38,Open,True,True,False,4,344.66,131.48
2655,2025-05-03,1012,Critical,Feature Request,Social Media,223,Resolved,True,True,False,3,412.2,195.21
2656,2025-06-23,1006,High,Billing,Web Portal,100,In Progress,True,False,False,4,127.41,82.01
2657,2024-12-29,1014,Medium,Technical Issue,Email,82,Resolved,True,True,False,3,194.73,108.8
2658,2025-06-01,1020,High,Bug Report,Phone,88,Open,False,True,True,4,212.08,96.46
2659,2024-09-16,1005,Medium,Account Access,Web Portal,70,Closed,True,False,True,5,55.85,34.77
2660,2025-02-06,1011,High,Billing,Phone,181,Open,True,True,False,3,312.64,113.02
2661,2025-03-14,1013,Low,Technical Issue,Phone,45,Pending Customer,True,False,True,4,263.11,166.7
2662,2025-01-31,1019,Critical,Feature Request,Phone,227,Open,True,False,True,4,385.41,189.77
2663,2024-09-07,1006,Critical,Bug Report,Social Media,177,Resolved,True,False,False,4,221.42,129.78
2664,2025-02-16,1022,High,General Inquiry,Email,123,Closed,True,False,False,4,85.43,45.94
2665,2024-09-29,1001,Medium,Feature Request,Chat,110,Pending Customer,False,False,False,3,563.77,322.06
2666,2024-07-21,1016,Low,Feature Request,Web Portal,69,Resolved,True,True,False,4,672.69,347.34
2667,2025-03-07,1021,High,Technical Issue,Email,95,Pending Customer,True,True,False,3,334.09,159.06
2668,2024-12-12,1001,Medium,Feature Request,Email,105,Closed,True,False,True,5,462.18,260.14
2669,2025-04-02,1020,High,General Inquiry,Chat,105,Open,True,False,True,4,25.72,16.19
2670,2024-12-01,1021,High,General Inquiry,Email,146,Resolved,True,False,False,5,49.62,27.12
2671,2025-03-22,1022,High,Bug Report,Social Media,134,Closed,True,False,True,4,178.01,91.46
2672,2024-09-02,1018,Medium,Technical Issue,Email,87,Closed,True,False,True,4,240.91,155.9
2673,2024-11-25,1010,Medium,Account Access,Web Portal,101,Resolved,True,False,True,4,55.76,33.31
2674,2025-04-05,1003,High,Feature Request,Phone,82,Resolved,True,False,True,5,336.41,154.9
2675,2024-08-21,1003,Low,Billing,Email,42,Resolved,True,False,True,5,180.0,84.0
2676,2025-06-18,1016,High,Technical Issue,Web Portal,236,Open,True,True,False,3,179.18,86.16
2677,2025-01-08,1018,Low,Feature Request,Email,41,Resolved,True,False,False,4,409.74,278.14
2678,2025-01-28,1019,Medium,Account Access,Chat,86,Closed,True,False,True,4,49.85,34.34
2679,2024-11-15,1011,High,Technical Issue,Chat,201,In Progress,True,False,True,5,130.48,63.76
2680,2024-12-26,1003,Low,Technical Issue,Web Portal,50,Closed,True,False,True,5,163.84,110.79
2681,2024-12-14,1010,Low,Feature Request,Phone,48,Resolved,True,False,True,4,671.88,399.44
2682,2024-12-05,1006,Low,Bug Report,Email,49,Resolved,True,False,True,4,112.68,76.44
2683,2025-06-28,1018,High,Bug Report,Phone,151,Open,True,False,False,5,185.63,118.65
2684,2024-08-20,1020,Medium,Technical Issue,Phone,53,In Progress,True,False,True,5,139.04,75.29
2685,2024-08-03,1013,High,Technical Issue,Phone,142,Pending Customer,True,True,False,3,257.27,94.52
2686,2024-10-02,1009,Low,Billing,Email,63,Resolved,True,False,False,4,399.72,246.81
2687,2025-01-09,1014,Medium,General Inquiry,Email,119,Closed,False,True,False,3,34.07,16.08
2688,2025-05-27,1015,High,Technical Issue,Web Portal,72,Resolved,True,False,True,5,122.78,72.52
2689,2025-06-29,1003,High,Account Access,Phone,109,Resolved,True,True,False,4,103.55,51.85
2690,2024-09-10,1008,Medium,Billing,Phone,140,Open,True,False,True,4,306.08,208.39
2691,2024-12-04,1008,High,Technical Issue,Chat,210,Resolved,True,True,False,3,189.64,113.66
2692,2025-02-16,1002,Critical,Account Access,Chat,133,Resolved,False,True,False,3,137.11,68.0
2693,2025-03-28,1011,Medium,Billing,Email,106,Resolved,True,False,True,4,374.08,179.61
2694,2025-04-17,1007,Critical,Bug Report,Email,249,Open,False,False,True,4,164.86,91.61
2695,2025-04-29,1019,High,Technical Issue,Phone,141,Pending Customer,True,True,False,3,246.85,131.36
2696,2025-04-29,1011,Critical,Billing,Email,258,Open,False,True,False,3,282.34,167.22
2697,2025-03-30,1006,Medium,Billing,Social Media,89,Resolved,True,False,True,4,333.0,164.52
2698,2024-10-14,1009,Low,Billing,Chat,61,Closed,True,False,False,5,136.18,76.8
2699,2024-12-13,1008,Medium,General Inquiry,Web Portal,155,Resolved,True,True,False,3,54.46,20.38
2700,2024-08-11,1020,High,Technical Issue,Phone,101,Closed,True,False,True,4,376.46,175.55
2701,2025-05-10,1014,Critical,Technical Issue,Email,251,In Progress,False,False,False,4,331.0,194.07
2702,2024-08-06,1014,Low,Account Access,Email,46,Closed,True,False,True,4,171.03,85.34
2703,2025-06-30,1007,Critical,Feature Request,Social Media,308,In Progress,False,True,False,3,537.72,238.56
2704,2025-04-28,1022,High,Technical Issue,Phone,92,Resolved,True,False,False,5,366.1,207.59
2705,2025-06-18,1002,Medium,Technical Issue,Chat,73,Open,True,True,False,3,203.26,75.54
2706,2024-12-13,1008,High,Billing,Chat,190,Resolved,True,True,True,4,487.04,230.97
2707,2024-12-31,1007,Medium,Account Access,Chat,114,Closed,True,False,True,4,43.43,24.9
2708,2025-01-06,1019,Critical,General Inquiry,Social Media,256,Open,False,True,False,2,52.94,19.23
2709,2025-04-21,1008,Low,Technical Issue,Email,52,Closed,True,False,True,4,342.11,164.55
2710,2024-10-20,1011,Medium,Feature Request,Chat,72,Closed,True,False,True,4,276.87,153.81
2711,2024-12-01,1010,High,Billing,Email,171,In Progress,True,False,True,4,243.12,138.31
2712,2024-12-24,1022,Low,Billing,Email,49,Resolved,True,False,True,5,349.42,234.2
2713,2024-10-13,1022,Medium,Feature Request,Phone,54,Resolved,True,False,True,5,723.23,328.13
2714,2025-06-15,1020,Medium,Billing,Email,73,In Progress,True,False,True,5,499.88,342.4
2715,2024-09-20,1015,Medium,General Inquiry,Email,67,In Progress,True,True,False,4,46.46,24.33
2716,2024-12-29,1007,Critical,Technical Issue,Phone,383,Closed,False,True,False,2,289.55,142.41
2717,2025-02-18,1002,Medium,Account Access,Chat,74,Open,False,False,True,4,93.03,51.31
2718,2024-09-13,1019,Medium,Technical Issue,Chat,115,Closed,True,False,True,4,87.79,47.04
2719,2024-09-14,1020,High,Bug Report,Chat,133,Resolved,True,True,False,3,246.5,103.79
2720,2024-07-25,1015,Low,Technical Issue,Web Portal,33,Closed,False,True,False,3,98.29,40.13
2721,2025-06-14,1013,Medium,Feature Request,Email,97,Resolved,True,True,False,3,473.51,283.13
2722,2024-07-30,1011,Medium,Feature Request,Social Media,113,Resolved,True,False,True,5,696.0,337.31
2723,2025-02-24,1005,Medium,Technical Issue,Chat,89,Open,True,True,True,4,173.87,102.25
2724,2025-02-10,1015,Low,Feature Request,Email,30,Resolved,True,False,True,5,881.14,495.82
2725,2025-05-31,1007,Critical,Feature Request,Web Portal,267,Closed,False,True,False,3,549.54,269.56
2726,2024-10-23,1002,Medium,Billing,Email,81,Resolved,True,True,False,4,350.74,124.3
2727,2024-10-13,1012,Medium,General Inquiry,Email,68,Open,False,True,True,4,64.99,35.15
2728,2025-04-07,1008,High,Account Access,Chat,204,Resolved,True,True,False,3,97.22,40.96
2729,2025-03-03,1021,Critical,Billing,Social Media,215,Pending Customer,True,False,False,4,531.89,248.15
2730,2025-04-03,1022,High,Technical Issue,Email,126,Resolved,True,True,True,4,234.61,137.76
2731,2024-12-14,1011,Low,Bug Report,Phone,70,Resolved,True,False,True,5,289.11,174.37
2732,2025-02-28,1007,High,Technical Issue,Social Media,236,In Progress,True,False,True,4,250.81,130.68
2733,2025-02-03,1006,Medium,Billing,Email,90,Closed,True,True,True,4,224.38,124.36
2734,2024-10-14,1006,Low,Technical Issue,Email,40,Resolved,False,True,True,3,205.78,119.4
2735,2025-03-19,1003,Medium,Bug Report,Web Portal,62,Resolved,True,False,True,4,60.98,37.34
2736,2025-06-25,1006,Low,Billing,Web Portal,47,In Progress,True,False,True,5,355.13,193.94
2737,2024-08-23,1008,Low,Feature Request,Chat,56,Closed,True,True,True,3,321.7,139.53
2738,2024-08-10,1021,Medium,Technical Issue,Email,92,Closed,False,False,True,4,311.01,207.08
2739,2024-12-25,1019,Medium,Account Access,Chat,87,Resolved,True,False,False,4,102.18,71.35
2740,2025-05-27,1005,Medium,Feature Request,Chat,74,Resolved,True,True,False,4,459.73,238.64
2741,2025-05-31,1014,Critical,Technical Issue,Chat,170,Closed,True,False,False,4,140.23,76.27
2742,2025-04-19,1009,Medium,Billing,Email,90,Resolved,True,False,False,4,388.01,232.85
2743,2025-04-17,1013,High,General Inquiry,Email,135,Resolved,True,False,True,4,70.36,40.7
2744,2025-03-24,1011,Medium,Feature Request,Email,87,In Progress,False,False,True,3,553.27,308.98
2745,2024-11-06,1006,Low,Billing,Phone,47,Pending Customer,True,False,True,5,174.51,92.8
2746,2025-03-18,1011,High,Technical Issue,Chat,130,Closed,False,True,False,3,255.1,129.87
2747,2024-07-16,1014,Critical,Technical Issue,Chat,282,Resolved,False,True,False,3,156.93,76.2
2748,2025-03-31,1001,High,Technical Issue,Phone,126,Closed,True,True,False,4,221.51,124.17
2749,2025-01-22,1005,High,General Inquiry,Email,155,Open,True,False,True,5,78.91,52.17
2750,2025-01-26,1019,Low,Billing,Web Portal,67,Resolved,False,False,True,4,364.24,237.27
2751,2024-10-04,1021,Medium,General Inquiry,Email,64,Resolved,True,False,False,4,32.0,21.35
2752,2025-06-13,1020,High,Technical Issue,Email,153,Closed,True,True,False,4,245.03,127.29
2753,2025-03-29,1006,Low,Account Access,Social Media,43,Closed,True,False,True,4,45.16,24.88
2754,2025-04-15,1010,Low,Feature Request,Chat,40,Resolved,True,False,False,4,802.61,475.71
2755,2025-02-17,1006,Critical,Technical Issue,Phone,198,Open,True,True,False,4,225.64,113.51
2756,2025-04-22,1006,Critical,Account Access,Web Portal,228,Resolved,True,False,False,4,131.15,63.62
2757,2024-11-11,1023,Medium,Technical Issue,Phone,128,Resolved,False,False,False,3,332.36,185.59
2758,2024-10-08,1013,Medium,Technical Issue,Chat,90,Closed,True,True,True,3,94.74,49.88
2759,2024-09-11,1004,Medium,Technical Issue,Email,142,Resolved,False,True,False,3,241.28,139.31
2760,2024-10-23,1016,Medium,Technical Issue,Email,87,Closed,True,True,True,3,323.62,190.52
2761,2025-02-17,1008,Medium,Feature Request,Phone,160,Closed,True,False,True,4,356.18,200.51
2762,2025-05-21,1007,Medium,Feature Request,Email,96,Pending Customer,True,False,True,4,348.52,203.14
2763,2025-06-28,1008,Medium,Account Access,Chat,139,In Progress,False,False,True,4,169.76,83.51
2764,2025-06-14,1005,Low,Account Access,Chat,34,Resolved,True,False,True,5,112.74,64.26
2765,2025-02-26,1004,High,Account Access,Email,194,In Progress,True,False,True,4,131.74,68.29
2766,2025-03-26,1003,Low,Technical Issue,Chat,32,Resolved,True,False,True,5,163.22,113.05
2767,2024-10-27,1003,Medium,General Inquiry,Email,52,Resolved,True,False,True,5,79.64,53.89
2768,2024-12-12,1004,Medium,Account Access,Chat,83,Closed,True,True,False,3,135.24,80.3
2769,2024-07-29,1016,High,Billing,Email,151,Closed,True,False,False,4,599.41,341.42
2770,2024-12-03,1004,Low,Technical Issue,Chat,51,Resolved,False,False,True,4,317.41,168.78
2771,2024-08-28,1001,Medium,Feature Request,Email,106,In Progress,True,False,True,5,646.04,429.84
2772,2024-07-11,1003,Medium,Account Access,Web Portal,56,Open,True,False,False,4,64.81,38.06
2773,2025-06-30,1012,Medium,Bug Report,Email,84,Pending Customer,True,False,True,5,60.44,33.54
2774,2025-05-14,1012,Low,General Inquiry,Chat,34,Closed,True,False,True,5,75.14,43.8
2775,2025-05-31,1012,Medium,Technical Issue,Chat,80,Closed,True,False,True,5,146.34,99.99
2776,2025-05-07,1018,Medium,Feature Request,Web Portal,83,Closed,True,False,True,5,855.92,526.0
2777,2025-05-19,1015,Medium,Technical Issue,Web Portal,56,Resolved,True,False,False,4,195.26,88.7
2778,2025-05-01,1019,High,Bug Report,Email,149,Open,True,True,False,3,140.84,70.71
2779,2025-04-05,1005,Low,Account Access,Chat,61,In Progress,True,False,True,5,96.11,60.3
2780,2024-07-23,1017,Low,Billing,Phone,40,Closed,True,False,True,5,550.06,343.23
2781,2025-05-16,1006,High,Feature Request,Email,146,Closed,True,False,False,4,765.8,517.87
2782,2024-09-25,1021,Medium,Bug Report,Chat,75,In Progress,True,False,True,4,137.58,72.19
2783,2025-03-22,1019,Medium,General Inquiry,Web Portal,113,Open,True,True,False,3,67.06,37.39
2784,2025-05-03,1010,Medium,Technical Issue,Chat,58,Resolved,True,False,False,4,175.22,89.49
2785,2025-03-07,1007,Medium,Feature Request,Phone,145,Resolved,True,False,True,4,375.39,236.7
2786,2024-12-04,1015,Medium,Billing,Phone,59,Resolved,True,False,True,5,361.63,168.03
2787,2024-07-25,1022,Low,Feature Request,Phone,34,Pending Customer,True,False,True,5,243.48,151.28
2788,2025-01-27,1019,Medium,Billing,Web Portal,146,Pending Customer,True,False,True,5,217.94,138.64
2789,2025-04-17,1004,Low,Billing,Email,78,Resolved,True,False,True,4,585.62,405.25
2790,2024-08-09,1001,High,General Inquiry,Chat,115,Closed,True,False,False,4,55.37,35.88
2791,2024-09-09,1012,Critical,Feature Request,Email,166,Pending Customer,True,True,False,4,205.96,101.57
2792,2024-12-13,1002,Low,Billing,Web Portal,44,Open,True,False,False,4,135.77,80.12
2793,2024-11-08,1011,Medium,Bug Report,Email,72,Open,True,False,True,5,297.97,204.25
